"","traitName","H2","H2_se","h2","h2_se","R2_UBHDD","R2_UBHDD_se","R2_UBHDD_shuffle","R2_UBHDD_shuffle_se","R2_TG_Tg","R2_TG_Tng","h2_Tg","h2_Tng","QTL_num_Tg","QTL_num_Tng","identical_score"
"138","CCV115_A1B",0.620225825328626,0.0425576527467233,0.34914453518751,0.0501292990756482,0.644479057707896,0.0800265566157266,0.00154542409896853,0.00271541738053879,0.705100811634039,0.189590730050692,0.454226838334208,0.0495454884553319,9,0,0.962128651439257
"139","CCV116_A1B",0.213324130052993,0.040299663952655,0.22596728816138,0.0467338494832145,0.371363073169941,0.0870933506857169,0.00358397810326222,0.00854731727517383,0.430566159761743,0.280908284468354,0.187374004892389,0.0738958680534056,3,0,0.979514094908302
"140","CCV117_A1B",0.068969198052688,0.0346081311153463,0.041107317857538,0.0345686219380532,0.511702256634223,0.0765263749654851,0.00261825981064472,0.00431585875684921,0.365875024192048,0.17270089006107,0.0779860434041306,0.000910706204177404,1,0,0.81286361414256
"141","CCV118_A1B",0.100363295654808,0.0363296955097852,0.0286529729310695,0.03257850312539,0.359464999284103,0.0966327406778997,0.00452915523408631,0.00941484400077843,0.301332621482717,0.294784370633573,0.0782699872050747,1.00005686388449e-09,1,0,0.577586792390299
"142","CCV126_A1B",0.249928583419543,0.0402198504014828,0.15243597737626,0.0455898219983502,0.0507079526427637,0.0389248340636964,0.00407656277507719,0.00941104597869401,0.176529473771077,0.527372867062118,0.150835881118491,0.0747069015429605,3,1,0.648871023200592
"143","CCV127_A1B",0.0653195673472925,0.0319234924372417,0.0624670969353692,0.0337467896866547,0.0875492486188628,0.0460264585284988,0.00118940876133274,0.00416293125836712,0.178865529641495,0.471151921607254,0.0982825004538955,0.0285773540496602,2,0,0.646534442361018
"144","CCV128_A1B",0.562074632258759,0.0458338246565947,0.131310464130011,0.0447284065216722,0.562061244721222,0.0939872147098728,0.00886855855296525,0.0176263971914763,0.636755699026438,0.220022405001952,0.127313229673147,0.0770667589840878,2,0,0.869224206852036
"145","DCV14.3_A1B",0.233992828140722,0.0376165554953855,0.131614164047587,0.0443120512852904,0.384977462243966,0.106811868946677,0.00244083709858172,0.00533031000996442,0.431791399696812,0.294296937145472,0.223725360125578,0.00919460808412075,4,0,0.908170671720908
"146","DCV15.3_A1B",0.159196559547216,0.0408595981985507,0.110663842455003,0.0434772102357384,0.48662901870319,0.134880196752304,0.00227662594651442,0.00680829758876168,0.581102442242064,0.311568234186464,0.100393923288168,0.0452450986237593,4,0,0.680217028605154
"147","DCV16.3_A1B",0.215569436119007,0.0416567516285253,0.12436923098127,0.037665021163534,0.496825096093319,0.0585309941688416,0.00317056978039678,0.00669815128464885,0.556456103356277,0.358426028157648,0.14027644023107,0.0647142386716549,5,1,0.60157056109018
"148","DCV17.3_A1B",0.112208300699712,0.0425011644978484,0.0510461238332205,0.0275848217145997,0.14369695545457,0.0678134980488813,0.0032840657735691,0.0100814889038621,0.305265547090227,0.31978247280904,0.0820647016085096,0.00835904337472373,0,0,0.872936427154277
"149","DCV104_A1B",0.274316742645231,0.0411809951571512,0.0958322073576699,0.03698553497741,0.346055920980442,0.099161702304599,0.00518458614756414,0.0104883490789647,0.424583630019522,0.370993411165799,0.172131840103177,0.0509418334769679,1,0,0.895664212863546
"150","DCV107_A1B",0.178516908838574,0.0501751230782397,0.112752411929216,0.0347707082769832,0.741161183971609,0.0688196872676201,0.00240674808850859,0.00945263931457467,0.558576369213839,0.215435935399338,0.12037414051153,0.0227635675474688,4,0,0.86802281461941
"151","DCV110_A1B",0.1593709125619,0.0351722806396042,0.0972645539816418,0.0397963251312224,0.504466456739049,0.0752486809027302,0.00308070430061153,0.00598390130741116,0.45259459701817,0.261051613227382,0.185205842935378,1.0000184736883e-09,5,0,0.802973235884508
"152","DCV114_A1B",0.14244725886586,0.0379166942044161,0.0951927668952789,0.040152389338953,0.518653340940901,0.0703381019093059,0.00369873658509043,0.0101758457106294,0.415753255465039,0.307750540692163,0.161706047902712,1.00004021995986e-09,1,0,0.795893411485635
"153","DCV118_A1B",0.316725107766517,0.0330392961185755,0.0617859562507194,0.0344701662263166,0.425701267498639,0.101888489102762,0.00178555196434762,0.00505913131000791,0.544573669174646,0.270366281598396,0.108519714433144,0.0479260655698522,5,0,0.871573971417737
"154","DCV126_A1B",0.263068202636514,0.043622641365653,0.0706446640905216,0.0342915938691792,0.396325790877516,0.072588163835507,0.00499487704550542,0.01834183619128,0.494536118642416,0.272683173103749,0.115611164072165,0.0512918589712197,2,0,0.902297950578349
"155","DCV129_A1B",0.225792995577385,0.0476094726768453,0.0803881932682239,0.0367829708989974,0.50863071677705,0.129292024595513,0.00567748964221928,0.0147268628586296,0.485006732517763,0.246219638132467,0.114830264176752,0.0161929804969004,2,0,0.821465439987699
"156","DCV132_A1B",0.180357340457153,0.03798125479955,0.129766921730162,0.0402100867328229,0.288241018402882,0.117841805053002,0.00376005143689858,0.011511379247125,0.414418913218995,0.292961591958619,0.175438672417932,0.0132504883658545,3,0,0.662326702559383
"157","DCV136_A1B",0.164057726444103,0.0375064428598552,0.0687156809270133,0.0328468661212484,0.520572421560311,0.0635649956694919,0.00353315524268066,0.0137179055147728,0.500186540457572,0.234657253311835,0.115050083246008,0.0386002004799751,3,0,0.695964872479718
"158","DCV142_A1B",0.205955352942515,0.0477966374630051,0.0654755457617215,0.035146949045475,0.51956403767363,0.0799299355774585,0.00501979204409021,0.0130203656112826,0.480336455060314,0.239916642312758,0.0908274885974335,0.00812976263745505,1,0,0.818480963605406
"159","DCV143_A1B",0.0404069626321261,0.0346459388377963,0.0300596452029695,0.0291681182115766,0.360380730282027,0.114508877416141,0.00328117401711248,0.00615459608854125,0.322452102724185,0.262556929664927,0.0629543977964318,1.00007628502233e-09,0,0,0.930019887693485
"160","DCV145_A1B",0.120094539974789,0.0367879146659682,0.0902394714014003,0.0345601615392191,0.466866209191348,0.100922821727673,0.00150500110566051,0.00302809205275792,0.409763434123417,0.281711581008382,0.158643553250982,0.0162590274676502,3,0,0.980621176458804
"161","DCV147_A1B",0.229780572186061,0.0394516845567569,0.128296453820811,0.0539165054431531,0.311336931451373,0.0938490104104691,0.00173277652062684,0.00475233556711878,0.436653793307373,0.288762171271081,0.20572530934411,0.00287787828430254,7,0,0.925855264158598
"162","DCV148_A1B",0.291991062881651,0.0323393906718761,0.193306785745011,0.0418388514441861,0.239259355128634,0.108930576935145,0.00272991774360373,0.00532848477917685,0.484456160584443,0.30223256589542,0.249036663461353,0.0225757540227726,6,0,0.744411518799217
"163","DCV152_A1B",0.147101396764765,0.0384700844134641,0.0989600531907574,0.0396698361770964,0.433649206519354,0.0601114412490491,0.00113208020194728,0.00235314521574208,0.364538857013424,0.32210630850139,0.140375044527484,0.0115820038297638,3,0,0.853040807851622
"164","DCV154_A1B",0.304541594019825,0.0440815720163892,0.251191792385115,0.0441545067822425,0.278801598299268,0.155517442420546,0.00520017790365822,0.00759984532562433,0.464829679001156,0.377077029097233,0.413709972584062,0.0752673164043357,8,1,0.871301543879364
"165","DCV155_A1B",0.313333849827734,0.0478386421042651,0.299164579433211,0.0476786449211103,0.42660686528971,0.114363774267229,0.00303792817419261,0.00817259166844378,0.476828293271278,0.294918710811005,0.424433301159735,0.0495947269942327,8,0,0.847246644868675
"166","DCV161_A1B",0.198451689873102,0.0435803309999372,0.0350219813244167,0.0375538770952971,0.280886251734867,0.0801275864723273,0.0021385855031102,0.00532184290755599,0.403912541090093,0.351905012320665,0.0806972827831131,0.0179051151092829,0,0,0.979001890110359
"167","DCV165_A1B",0.168972447923833,0.0378809154759871,0.0508465799815129,0.0387626203411208,0.298888730424029,0.11312316266052,0.00474019746300313,0.012302313565394,0.3775190892505,0.320356035615107,0.102526567980624,0.00300522282234336,2,0,0.953655095414436
"168","DCV169_A1B",0.114823270189885,0.0561111514780029,0.0306786703750943,0.0353101485224216,0.145670581856905,0.0920075617107611,0.00539841952567473,0.00863722370688023,0.299872649018585,0.468019419941126,0.17004700442001,0.00596734865983786,2,0,0.811587585569115
"169","DCV170_A1B",0.0813746241387021,0.0505235797888242,0.0980104703278551,0.0443241136463394,0.102794373499537,0.0761259557520269,0.0126546512505783,0.0175037901056675,0.258707886442171,0.453660985487737,0.173982551050774,0.0482391742752518,3,0,0.78395740193659
"170","DCV172_A1B",0.0782398714389625,0.0410115643236322,0.0211099373615523,0.0307663560113465,0.230327603920218,0.0691418948120003,0.0024022029503091,0.00726899880327471,0.268386077222506,0.357587321681223,0.0434479123968636,0.00605109503815299,0,0,0.933761540805758
"171","DCV175_A1B",0.159470015218411,0.0386707914937089,0.151869627390475,0.0434800969404494,0.46966789642247,0.102431774474053,0.00245241245911217,0.00587931581124893,0.426094679149203,0.247381679132516,0.184898338634025,0.0237160659808638,4,0,0.779159333566421
"172","DCV178_A1B",0.164345773943918,0.0399288929600892,0.147623883597441,0.0423632180698509,0.432979465384354,0.166734888369905,0.00727530152629692,0.0206770869953786,0.447899978627084,0.218940738120968,0.192447273283792,0.00451786936913414,4,0,0.730505175877487
"173","DCV181_A1B",0.191123328206924,0.0378381049992543,0.112221222261927,0.043190503406442,0.505429938875745,0.0839411789247328,0.00173462830305897,0.00443545412691282,0.476244467388381,0.29380567581348,0.208867376410548,0.0228594825701242,4,0,0.628897800997838
"174","DCV184_A1B",0.0738157890844744,0.0390157205118484,0.0945563127738308,0.0308470942789349,0.323382137904654,0.0749492724700551,0.00352631629619723,0.00717968916949997,0.365850586899073,0.314859628097621,0.12375213035854,0.0198806880541312,3,0,0.349569146149655
"175","DCV190_A1B",0.083849846756475,0.0379300938564135,0.0944046148278237,0.0325564784988931,0.278892454812023,0.0786008033915761,0.00572299255385462,0.0135198513401572,0.301606903601422,0.318533576149945,0.132680343101794,0.0170085793415421,2,0,0.757656467523069
"176","DCV193_A1B",0.216323183862558,0.0432039004891598,0.124752823564461,0.0383973788867917,0.558840295079631,0.110318981597881,0.0021559805245055,0.00474666103388319,0.597379358043953,0.305308664499929,0.127822007632295,0.0546952916767023,5,1,0.55945469460144
"177","DCV196_A1B",0.279648698882584,0.0406609848543022,0.0151458103261557,0.0301541239780104,0.337890430971827,0.0769202764393715,0.00312525303797167,0.0100504918168981,0.379831413273854,0.390038973203309,0.0991983277591836,1.00001032649208e-09,1,0,0.459490968470465
"178","C11.1_C",0.699856459521274,0.055456145576492,0.226865101327627,0.0440720735935251,0.61134320545954,0.111391787896232,0.00328460188738757,0.0077361347705074,0.687356056837578,0.283113072602257,0.192815617455403,0.105230545876927,5,1,0.871571520053042
"179","C11.2_C",0.664175788742986,0.0635449511266872,0.249305034841407,0.0450888593081121,0.689455349451142,0.0848131372453213,0.00466610487773593,0.00857334401493016,0.724214088462659,0.199581035483147,0.254440478843183,0.0728525854197413,6,0,0.862584139875344
"180","C12.1_C",0.729569284769092,0.0470120485339166,0.276388501209079,0.0464980179877144,0.695984620152251,0.0834740424096083,0.00546738611885458,0.00932124929399971,0.733700303317997,0.213676860434732,0.250054214877723,0.0791052420184566,6,0,0.704418068478102
"181","C12.2_C",0.682292399857651,0.0540456788036235,0.289914284852346,0.0455960955242999,0.738718663316139,0.0770472733795687,0.00308099691402762,0.00743342320976496,0.747610749780839,0.195255692744196,0.291539237551353,0.074862918522546,6,1,0.874839496462128
"182","C13_C",0.714298012836335,0.0261580719041536,0.264957190663362,0.0372206670462753,0.601406465802937,0.0897925339228458,0.00517763835099931,0.00930616000342955,0.684600403116677,0.298627119679461,0.236376027872019,0.188466762377243,6,1,0.574934082303871
"183","C101_C",0.685685032297073,0.0625518187008365,0.226541091594474,0.0437826477707863,0.663825975974986,0.0697045833415741,0.00486973133502673,0.00908820895143386,0.713801259462118,0.244990391257388,0.245479514749782,0.0735666385747788,4,0,0.857402317234015
"184","C102_C",0.7092550232741,0.0533840323430174,0.276579556080307,0.0460370676732901,0.650301236150428,0.0907095547310194,0.00322646853275116,0.00645917079635055,0.709680449693045,0.249581998340649,0.255007321930488,0.0871516596002562,5,0,0.730694590453482
"185","C103_C",0.759078424117638,0.0442777927846031,0.314507126601695,0.0516966458497772,0.73205770830308,0.057376067457379,0.00169032928938645,0.00386794815843915,0.771997887597393,0.189697688444028,0.295363574587629,0.0537203779626983,7,0,0.808877617137858
"186","C104_C",0.705782356496494,0.0405323153772529,0.227134321944951,0.0402239553066904,0.660972363511893,0.10475813047448,0.00623068262044429,0.0163102320541739,0.7042629756483,0.309158956713537,0.233342717432387,0.126344345831478,5,1,0.843645624081421
"187","C105_C",0.513660939069773,0.0470129550194007,0.114123202579048,0.0425319690224687,0.421527126008445,0.126425248536595,0.0039462994547996,0.00910689895987385,0.603482510071341,0.282006580820388,0.144450930331517,0.05843801705392,2,0,0.856876511543051
"188","C106_C",0.398574221393008,0.0375474746613387,0.120976802255909,0.0408300099381392,0.752019821384637,0.0399868680966758,0.00889992200260799,0.0215026841280274,0.649984952313637,0.195165686885193,0.156187941717847,0.0255728807954294,3,0,0.975002098117636
"189","C107_C",0.722120181024624,0.0507827130474726,0.318077804130379,0.0482956431564501,0.635341011889303,0.121789304519287,0.000395453266732684,0.000951635577046353,0.718802621444252,0.30652028456964,0.330125664023226,0.0531990853870937,8,0,0.870556133894737
"190","C108_C",0.642318083885403,0.0482996430777503,0.239169571875048,0.0466192324795913,0.721100435684059,0.0937452606435827,0.00205891921057539,0.0040425762508954,0.72811399097256,0.188272429769931,0.199653567451299,0.0964935589319648,4,0,0.819815641085448
"191","C109_C",0.559070151332402,0.0366326776976414,0.206196672722401,0.0468120164041153,0.46824052225164,0.122517080854627,0.0100195212057173,0.012758263548873,0.626161212346082,0.296812056458166,0.277862985619708,0.0925493557198607,7,1,0.897954165920835
"192","C110_C",0.428480373951106,0.0339647769332545,0.109764586510583,0.039046803821911,0.327079915341668,0.155750455567843,0.00500080538227456,0.0135919103511014,0.533329102149663,0.327569526508973,0.140533118507498,0.0451836762640032,4,0,0.924121177124119
"193","C111_C",0.67914531076283,0.0493405515004943,0.296878316525681,0.0442302429355469,0.550191603559843,0.175589634890003,0.000613879739313135,0.00180275054662415,0.728538248315205,0.176041976787565,0.278863973439406,0.0271301204742493,5,0,0.665692949776584
"194","C112_C",0.759872593231112,0.0416805522793832,0.332223845318021,0.0472506955159632,0.722324976701339,0.0723342396393798,0.00343591338943128,0.00559470754173159,0.745691084672099,0.219377219375076,0.297495675667083,0.0674241863079309,6,0,0.653293397192148
"195","C113_C",0.395398795414907,0.0456844403044478,0.193226730181746,0.0346542512824872,0.341115647862458,0.102965308662215,0.00322166541882681,0.0059133642917113,0.610497660897545,0.286306667429892,0.25256853701542,0.0525642580044077,5,0,0.854620307128765
"196","C114_C",0.850623578224191,0.0198980778483131,0.428451579257577,0.043722792922282,0.764205323822261,0.0551343232636186,0.00353756990092255,0.00546051362651127,0.799632447199381,0.199686815072834,0.37602815697728,0.140563521723968,8,1,0.85703975749292
"197","C115_C",0.871459766789728,0.0261219658390843,0.485520435178484,0.0566518201865052,0.863759226160609,0.0623508144786884,0.00176520526368199,0.00349187528845015,0.898465590949603,0.0883769262550088,0.467896947074836,0.0679541542896556,9,0,0.900278793628964
"198","C116_C",0.832220138482416,0.0149749146125793,0.171983728236397,0.0381380791884826,0.865903680626311,0.0495665142161978,0.00235267977710458,0.00449480074437576,0.870224756793079,0.0861625793139157,0.137768328563553,0.111857081391393,4,0,0.789206707709122
"199","C117_C",0.668569934161894,0.028282176059054,0.381906994636586,0.0460252006994701,0.755318067408719,0.0438288462837201,0.00825057818157557,0.0194589584361454,0.732734253914145,0.18521192795648,0.385380496848497,0.0718513626350284,8,2,0.874829394240507
"200","C118_C",0.671545227828401,0.0267542588813109,0.393937073712822,0.0469623605580128,0.905075279549957,0.0217510820832939,0.00716018695035098,0.0150685933140814,0.783399727847964,0.144861626791988,0.394858157171811,0.115298808363035,7,1,0.960547682217666
"201","C123_C",0.126318439165777,0.0346129669293957,0.00630293618168613,0.025576213101813,0.281090248397784,0.0915215956902573,0.0037548768773715,0.00812282005698673,0.419054403983804,0.41076354281329,0.0629088485274013,1.00003944323047e-09,1,0,0.419634883772726
"202","C124_C",0.375747729943245,0.0325315335848278,0.191662401271146,0.0447964974275384,0.692390257083201,0.0693503545700066,0.00985021218531891,0.0215583851574056,0.608679004622227,0.142427577171711,0.273342741864228,1.00000496443788e-09,6,0,0.675330425535792
"203","C125_C",0.377530270709504,0.032974157014523,0.181370691920894,0.0454582493813186,0.745404236856089,0.0384927861502273,0.00520381702060893,0.0151835654482712,0.614091869723401,0.152617292485283,0.222518402677336,1.00001109634846e-09,5,0,0.796254317918946
"204","C126_C",0.343031759963957,0.0323703247042432,0.0780822695446324,0.0381227349786522,0.363338639388436,0.103380336812428,0.00181215416156415,0.00441231735695436,0.468617511095055,0.389649263674459,0.0721255752240986,0.047749244307759,4,1,0.870558218736605
"205","C127_C",0.384877232349057,0.0299861953097049,0.00183621556013437,0.0283817371253026,0.55298758190075,0.0677660013662393,0.00355515079143825,0.00940653480736978,0.640017179679585,0.183693350527197,0.0305266171322737,1.00001653658147e-09,2,0,0.285765373785436
"206","C128_C",0.768583835904286,0.042043570002447,0.323106353805917,0.0493856330582967,0.746214765827919,0.0504400380766428,0.00360956635540163,0.0056449595210636,0.76687543145736,0.189016754548083,0.293538416226395,0.0592399074188329,6,0,0.655833360745273
"207","D14.1_C",0.405047414561792,0.0648118076686378,0.115044143352109,0.0432199445924804,0.78184054456644,0.074805272737659,0.0010975589205461,0.00220724828132459,0.714308315478017,0.0899546620105038,0.0916350767568048,0.0109954909150749,2,0,0.973911479879751
"208","D14.2_C",0.525760872683617,0.0307686550710646,0.0849553524606001,0.0414020529220239,0.811160222311446,0.0358093091731673,0.00609608568725266,0.011418602231201,0.770563907060597,0.0888417304004116,0.0777459051471227,1.00019218052278e-09,1,0,0.943948713847105
"209","D14.3_C",0.464107415844309,0.0431316325456269,0.0872982449212086,0.0435563789511261,0.841754577765403,0.0719974076849677,0.00338336510450789,0.00511806658060826,0.763819988641107,0.133721121450159,0.0957973465419546,1.0000827823971e-09,1,0,0.97258327330415
"210","D15.1_C",0.486354217964249,0.0781945485035031,0.118528365378021,0.03399628922296,0.660397301028648,0.115806602074991,0.00313129477527646,0.00934148083741539,0.678951871238663,0.148166087167848,0.128753630585535,0.0240370187659526,3,0,0.926365921554809
"211","D15.2_C",0.600560661615468,0.0414786199970269,0.147166262339021,0.0372385657898093,0.653067635831797,0.085268836338794,0.00439735351854528,0.00843602421860775,0.727741725217717,0.193148895381949,0.169672899952097,0.0576149970695204,4,0,0.928034156856804
"212","D15.3_C",0.560755711844652,0.0451526464127134,0.1231628226302,0.0349363090424388,0.69686014184306,0.0701903007068167,0.00628967486147461,0.0130007702948771,0.70458571918355,0.219720845955975,0.136259427550133,0.0617195975572305,6,1,0.948586707655801
"213","D16.1_C",0.362883622586267,0.0476289854031929,0.133042155810906,0.0352141634029453,0.407123853838198,0.0895638840090816,0.00339817866538467,0.00961892414688644,0.587537209510932,0.331071597993513,0.126511531480966,0.0776214569571021,4,0,0.617672737660241
"214","D16.2_C",0.342708690112738,0.0429157158991534,0.163731310654218,0.0385187966433415,0.388481658341671,0.097617100006526,0.00138061422687106,0.00386973186379969,0.564777650936169,0.349350845044701,0.155927907590479,0.0783202503962274,5,2,0.690072866984979
"215","D16.3_C",0.347049647203014,0.0465616409119088,0.140733299162809,0.0365654314427042,0.466760434344872,0.0951731522541553,0.00365874338873819,0.00786023313635512,0.573906617256779,0.356524286028749,0.149129808550327,0.0779612836042171,5,1,0.705352619401718
"216","D17.1_C",0.672831459136229,0.057630045686682,0.0713561743538748,0.0311937639278566,0.792512813596421,0.0570689386895588,0.00339162329507935,0.0078810122781437,0.811434717966653,0.224350318012543,0.0607048927850129,0.0694758041619243,2,0,0.948237431378819
"217","D17.2_C",0.62381493469178,0.0669862161088125,0.0304915375691561,0.0255897143238063,0.704962866851167,0.167459224773836,0.00294523562038493,0.00794428369182893,0.841740791801888,0.107713256628915,0.0343389875584442,0.012654014667171,1,0,0.793489482057424
"218","D103_C",0.755626756485685,0.0313122839265637,0.326750322363654,0.0563511463777597,0.803459781868497,0.065265813309545,0.00252927299283727,0.00725469868277728,0.816206625856669,0.111822590998318,0.312405752627751,0.0662217358723501,6,0,0.852260696910001
"219","D106_C",0.797918562482165,0.0173542247682922,0.471413717865818,0.059687395879931,0.70850793738699,0.0866460317234883,0.00655007946427083,0.0139430037223168,0.791701306444352,0.187137993438791,0.396152360277482,0.117867502906711,6,1,0.875938623741729
"220","D108_C",0.795227958567398,0.045376429614008,0.363899581905956,0.0585628553559276,0.744098909954528,0.0613215977084223,0.0129932174522156,0.0204177475651903,0.782252668965359,0.158043402001101,0.322100838389988,0.0828731885375593,4,1,0.871501118289486
"221","D109_C",0.730374989761712,0.0560578742660988,0.272597099618633,0.0538367873316037,0.609675304088313,0.110573243413735,0.00516011091084315,0.0125315415931836,0.699229057723727,0.293540638030707,0.266347773202814,0.108100936168441,6,2,0.737568261597869
"222","D112_C",0.827027139433839,0.0226842643781648,0.35244292003238,0.0588697853674909,0.658997698923028,0.0567189366838996,0.00417259883876637,0.0133965052598671,0.746042511929836,0.245733908417517,0.26442051363172,0.177097400455233,5,2,0.952650838679565
"223","D113_C",0.754054083228266,0.0231794038467615,0.277872515864743,0.055712806128341,0.611367562754983,0.0586991710656316,0.00299720296076171,0.00818627612362736,0.70713812147131,0.198614115381036,0.189561687616874,0.120244013663628,2,0,0.795262698410715
"224","D116_C",0.774781885939325,0.0547467807200703,0.315312432214769,0.0565757138284271,0.669913071246184,0.0890703673472238,0.00246130768918276,0.00680779650961079,0.765941849338571,0.201160771405098,0.283575594051723,0.122100009532211,3,2,0.816662314005209
"225","D117_C",0.786564475238958,0.0264646880060607,0.297498844560024,0.0494796573852751,0.646765845824153,0.108026839032663,0.00225244281132325,0.00443597559830998,0.740187732541182,0.259612405928337,0.231504022134247,0.12192479064736,4,1,0.959759213135688
"226","D119_C",0.682594498823157,0.0389394103992077,0.237478533743101,0.0446258953801233,0.57831127093315,0.058649753148976,0.00682969672069161,0.0152159713590383,0.644760235746993,0.295322461838643,0.254024280352673,0.0874507761062604,5,2,0.837930121603057
"227","D121_C",0.728935189699567,0.026989496561379,0.328066981912463,0.0500956130209875,0.70753052029504,0.0452921106613891,0.00221468815938244,0.0047984558366685,0.770539981156936,0.169778195311325,0.35086339543708,0.106172008431452,7,1,0.848054000993617
"228","D123_C",0.747727345742946,0.0208836391496319,0.288621113501618,0.0526663645003373,0.582280941689696,0.0691474866761545,0.00356404186443754,0.00931888631358622,0.693113761231934,0.246676570913607,0.183118202358563,0.169488532314051,2,3,0.794107722431094
"229","D125_C",0.77827238216408,0.0299663535952278,0.308757629496752,0.0518904622302587,0.794599851790406,0.0621535844203501,0.00361452004710245,0.0103422135910944,0.820711728771718,0.164270856629269,0.320235176699695,0.0517109526741025,6,0,0.946847972633797
"230","D128_C",0.733919246130299,0.0324640455961977,0.309586754764413,0.05804715856632,0.776318385837674,0.0926941464490397,0.00330693901728346,0.00748369034267366,0.794307006914873,0.137110247499839,0.309448536463718,0.0493770569627998,5,0,0.842674991815628
"231","D130_C",0.786867722311614,0.0433856388784013,0.344158854798709,0.0561328846196817,0.778844182322232,0.0448761208615632,0.00919009674856445,0.0161948897951998,0.793354711415835,0.140416424374987,0.312912271956,0.0974553978632684,5,1,0.898724568487177
"232","D131_C",0.73712887660255,0.0508454680538469,0.271218543017797,0.0538110430701019,0.640822190250929,0.128883586526356,0.00494828336570965,0.0155399488045185,0.736500277458994,0.195576296773425,0.265721464348708,0.0302149651683935,6,0,0.739061002560704
"233","D134_C",0.782187648324348,0.0505520916670884,0.305735575041826,0.0544557872847914,0.669001340393868,0.100311643424449,0.00164737951970044,0.00372566371276966,0.752683661397721,0.202313387375933,0.255962122025834,0.115191196061168,4,2,0.814980155684692
"234","D135_C",0.828349207806178,0.0246263031741596,0.297964731898152,0.0466314460781543,0.651764897715667,0.0530013107181241,0.00444923855835683,0.00734001668706523,0.739777724501626,0.252085141929116,0.196176800031619,0.138038759284886,3,1,0.903789343765596
"235","D137_C",0.688569047525605,0.0371464103707942,0.274550244399115,0.0473586398879124,0.573818828282129,0.0718529164463704,0.0127073253565071,0.0267333762870797,0.655262994633394,0.285905910846694,0.279151381715661,0.0905600900286199,5,2,0.734372268335878
"236","D139_C",0.726816325382966,0.0233549005001713,0.320435334000929,0.0494169610990224,0.711162826245191,0.0629038508467422,0.0029276743042364,0.00512904869640038,0.772214418243705,0.16649696445512,0.329788823144057,0.102074022513888,7,2,0.857483170550001
"237","D141_C",0.764939099162399,0.0274240311776012,0.292208011213245,0.0511610462100975,0.831170918651483,0.0398925126774695,0.00414537577627172,0.00836890726048323,0.829757780462002,0.0958744227285396,0.29648461429335,0.00792773180027059,6,0,0.936641516790127
"238","D143_C",0.732960632195545,0.039084289356158,0.369679967498114,0.0618421629652286,0.586750346024687,0.100080208871184,0.00339043910712477,0.00727782740435419,0.726177064451669,0.205422865713375,0.299733816114393,0.100791957183723,4,2,0.955200732862782
"239","D144_C",0.682146796278443,0.0453151570067329,0.200253320615628,0.0538025050834075,0.615424573089219,0.145820584374406,0.00526620129565067,0.0160935791244312,0.725962167708815,0.188641466494504,0.186674684058247,0.0484831383170565,4,0,0.904963930459631
"240","D145_C",0.63470159232619,0.0343761359629269,0.251036888369108,0.0611187655477327,0.791482501274216,0.0395186619309346,0.00618049242866298,0.0132768852922761,0.779975688401361,0.119999207243977,0.281657499525094,1.00001587363731e-09,6,0,0.905318477966945
"241","D146_C",0.579253813014835,0.0341923340409878,0.27914012899694,0.0462772061364565,0.649686727259126,0.0626143268362833,0.00249263609866403,0.00748400170905499,0.723395208453299,0.164238719389258,0.3093814441256,0.0274098007470728,7,0,0.855842942669315
"242","D147_C",0.79894666200613,0.0212890940172323,0.286683295104743,0.0482355516463518,0.688800609118142,0.0654401761637558,0.002747015926204,0.00651347298536482,0.731695932417305,0.251645900338811,0.187490259604764,0.21449039297279,3,2,0.754860791397704
"243","D148_C",0.84808468147615,0.0110765865931423,0.286282558633457,0.044007874557357,0.582908771664122,0.108344490742194,0.0024323250763274,0.00512608110982401,0.705342779643541,0.32232181578376,0.164409350715403,0.249964628779579,4,4,0.93450396432849
"244","D149_C",0.686941367734846,0.0289018027376615,0.230543910709945,0.0451788555420617,0.632796128321994,0.0871320072066324,0.00679068152104817,0.0223217352278234,0.705284151481287,0.230923654986245,0.17417153200105,0.0982120859684553,4,1,0.933238432625519
"245","D150_C",0.681416122037829,0.0277725962317015,0.255389805209633,0.0483843457383207,0.526493685687091,0.083551442838836,0.00663842093554579,0.0202735442384451,0.700244810634303,0.206266249145885,0.236289206818405,0.0964059768577759,6,1,0.769661092464235
"246","D151_C",0.444103064474281,0.0435464678268188,0.230044153185632,0.0506979562652442,0.442574378552154,0.151273859434115,0.00342243274373747,0.00985158058270051,0.681884530091284,0.163161473945358,0.21559865612281,0.0173308563701486,3,0,0.748838670572967
"247","D152_C",0.788114462059781,0.017456921930366,0.4025315142432,0.0752962000079849,0.600857650795556,0.0803441824502689,0.00316408530601301,0.00692236801965307,0.711466886314415,0.279769090758786,0.29514426468606,0.121887963791348,4,2,0.863649129872386
"248","D153_C",0.740716178314277,0.0231435673222975,0.34514189540647,0.0564662624789136,0.495092248415335,0.062131971403344,0.005778605268865,0.012085979080118,0.664790240534875,0.297811551883156,0.19766642294167,0.197775362798271,1,2,0.655974610558351
"249","D154_C",0.433885784174361,0.0502409201181024,0.172060443117974,0.044061368935679,0.53809681506859,0.0995375957451927,0.00665689991686611,0.0151073878399214,0.653050509235083,0.198438265121669,0.237361787940034,1.00005862420658e-09,4,0,0.837561773433323
